,ax
5036,5115.458902294909
5037,5433.3277984444485
5038,5448.240268780987
5039,5317.0576179833215
5040,5171.682213539236
5041,5310.750283098319
5042,5181.078961711072
5043,5174.28210034576
5044,5460.433792206606
5045,5279.96768355062
5046,5369.0478714539095
5047,5159.592057270391
5048,5314.114695376809
5049,5286.4839938399455
5050,5211.383637039636
5051,5269.496100556979
5052,5289.667211951652
5053,5393.717115403078
5054,5464.374886440446
5055,5250.023823111133
5056,5215.3296690282
5057,5196.172698472868
5058,5135.510134618085
5059,5182.106980310145
5060,5312.858182498877
5061,5339.4828750790775
5062,5320.901643429608
5063,5259.650847502783
5064,5330.787463924509
5065,5216.656177117542
5066,5409.317287235838
5067,5468.8633402739515
5068,5345.199606829675
5069,5395.457493560166
5070,5379.029220192025
5071,5401.042880818003
5072,5234.120392615309
5073,5019.982718877594
5074,5156.642755935248
5075,5496.684520110859
5076,5399.939468706047
5077,5394.198373474605
5078,5303.485072036913
5079,5182.517676391118
5080,5264.761202061193
5081,5177.178488960657
5082,5304.102244850008
5083,5325.457010357494
5084,5348.057491099537
5085,5405.238407480399
5086,5390.761261575205
5087,5346.475160823789
5088,5554.919383903194
5089,5384.530294911209
5090,5251.572750020594
5091,5217.189385852465
5092,5501.971679034892
5093,5318.982617970983
5094,5305.05571838119
5095,5217.229229966082
5096,5341.970358767078
5097,5236.830652606153
5098,5414.340768926829
5099,5279.789437847572
5100,5364.523899274582
5101,5262.502884373524
5102,5097.836973812484
5103,4975.823262955546
5104,5383.284001293743
5105,5331.1959338707875
5106,5361.816302913221
5107,5267.447412117738
5108,5289.904246838308
5109,5362.705597979002
5110,5288.837929871276
5111,5156.966245814293
5112,5471.078384264167
5113,5336.923296631482
5114,5389.889556425524
5115,5286.445043411457
5116,5291.497481621587
5117,5297.7130740324055
5118,5151.687073949173
5119,5361.431051329476
5120,5381.450864170148
5121,5352.712113596096
5122,5268.751368429234
5123,5319.283005194755
5124,5262.750700725119
5125,5189.3837234458115
5126,5493.9935986304545
5127,5380.125809612508
5128,5391.347614307117
5129,5301.8789612621795
5130,5398.292592992144
5131,5368.455670168987
5132,5177.529398056652
5133,5342.212017932717
5134,5487.4613354801195
5135,5350.750412148901
5136,5334.619663304247
5137,5322.862921313479
5138,5343.787187247929
5139,5217.723312294623
5140,5111.147375067499
5141,5502.204120005688
5142,5276.042743598429
5143,5347.230683387157
5144,5249.146022774483
5145,5329.646766183148
5146,5257.899445092227
5147,5058.2263858092765
5148,5446.468458668776
5149,5238.48405085284
5150,5385.509118022562
5151,5173.769742346535
5152,5272.064750244472
5153,5360.565536444513
5154,5057.333559315692
5155,5530.5371968991985
5156,5415.482110687609
5157,5366.018349985378
5158,5382.493622952112
5159,5206.134646787828
5160,5352.340460515704
5161,5162.708030918913
5162,5367.221583710944
5163,5448.631540816021
5164,5294.657181172981
5165,5263.4213787354265
5166,5376.589810685521
5167,5153.440718089976
5168,5263.0649782051505
5169,5448.923912683429
5170,5329.413172640797
5171,5280.459504068684
5172,5321.298538953963
5173,5371.8394146387955
5174,5161.401866564572
5175,5356.184163479765
5176,5450.18783214678
5177,5363.194733073331
5178,5303.774747716378
5179,5320.155001224382
5180,5420.369182471991
5181,5265.732890644669
5182,5363.712018349763
5183,5564.555585502073
5184,5411.2853414899455
5185,5464.996495377763
5186,5290.490000936354
5187,5337.3272301802235
5188,5210.911231786279
5189,5348.635706347015
5190,5299.775379748739
5191,5359.526321342481
5192,5261.6509588601975
5193,5230.654967060108
5194,5317.604110791944
5195,5192.03081077283
5196,5197.115010972121
5197,5415.813247262646
5198,5354.461602459119
5199,5444.742482241391
5200,5351.62859075286
5201,5378.652498857454
5202,5426.335073960449
5203,5329.466238190512
5204,5438.116038658975
5205,5456.477999469378
5206,5380.441470083411
5207,5383.425547416075
5208,5335.620764133297
5209,5349.605684680807
5210,5311.049057016476
5211,5498.471731462613
5212,5341.4810726290325
5213,5429.871835567577
5214,5345.068445092262
5215,5421.510326148566
5216,5244.966315668063
5217,5098.603334430101
5218,5422.723906271038
5219,5418.876249946875
5220,5338.558741853136
5221,5305.348493813271
5222,5313.393831002712
5223,5327.101834591233
5224,5252.987199780302
5225,5224.023566350815
5226,5490.367809276459
5227,5367.820350736187
5228,5352.939231488928
5229,5339.21986658417
5230,5351.728884425475
5231,5292.852022729668
5232,5200.43883931815
5233,5379.236303337105
5234,5257.801534332949
5235,5335.241571579132
5236,5243.999842721229
5237,5251.827622302658
5238,5308.219661636623
5239,5137.885300103959
5240,5311.429040584874
5241,5333.760232507543
5242,5343.198867751609
5243,5263.480426681646
5244,5224.640882918903
5245,5330.107553208089
5246,5218.155714184782
5247,5205.8862173455655
5248,5485.305807118669
5249,5372.6650453981565
5250,5407.351187228374
5251,5327.149075165621
5252,5323.829057210032
5253,5369.653635849505
5254,5195.225844486538
5255,5488.530660117365
5256,5406.278804522986
5257,5296.676799839871
5258,5448.63977154668
5259,5335.8599366325825
5260,5209.67543112596
5261,5288.522685841244
5262,5189.157270873218
5263,5454.2611096667715
5264,5360.807939892235
5265,5377.541168253764
5266,5263.545967578538
5267,5301.17814687287
5268,5333.637123341185
5269,5062.794794243759
5270,5521.039202452501
5271,5354.630164414423
5272,5368.274513235391
5273,5366.243702118984
5274,5319.4132646538665
5275,5351.090894619849
5276,5172.600401123417
5277,5581.493051714618
5278,5441.293507827902
5279,5349.927632111402
5280,5403.942039231583
5281,5379.365004957845
5282,5324.20648205178
5283,5223.547478011998
5284,5606.647346040832
5285,5376.299234756828
5286,5386.204093680744
5287,5382.778445724943
5288,5352.635788904614
5289,5336.020869115618
5290,5186.977636764842
5291,5602.3070848680045
5292,5366.235237842237
5293,5170.825279054588
5294,5273.324644131751
5295,5352.969554581664
5296,5181.669458848547
5297,5381.653181630823
5298,5403.6848662075645
5299,5357.69160672717
5300,5288.73887235849
5301,5283.192590213412
5302,5378.720634842755
5303,5180.240377338781
5304,5358.8922011811865
5305,5567.959190470577
5306,5340.0785024819415
5307,5455.551839490008
5308,5356.454056153873
5309,5404.127139630144
5310,5286.959832872923
5311,5247.480655947009
5312,5534.043970615888
5313,5483.692104717892
5314,5433.843388263015
5315,5363.162268965558
5316,5325.1065872891
5317,5164.888806288053
5318,5253.041048325639
5319,5458.473306266377
5320,5369.916298919124
5321,5310.24152329746
5322,5386.121222066251
5323,5387.100995658649
5324,5223.595473005695
5325,5253.207155642319
5326,5549.210850062714
5327,5439.177951918301
5328,5328.844618177887
5329,5414.098855312204
5330,5410.150316937601
5331,5336.298949576337
5332,5177.923845427774
5333,5544.914944685667
5334,5440.6466852150315
5335,5374.686861915067
5336,5347.34470954232
5337,5395.743293957825
5338,5329.6609504559465
5339,5216.0534996716015
5340,5295.342753935337
5341,5510.103074954817
5342,5360.843155177867
5343,5357.302976697773
5344,5358.973696180809
5345,5351.409859328697
5346,5332.1622309481045
5347,5184.588887138939
5348,5360.399087889359
5349,5480.524646865934
5350,5393.38886016401
5351,5330.609594847895
5352,5368.346802515864
5353,5319.737352559432
5354,5312.374352810587
5355,5148.168924722294
5356,5496.025447753756
5357,5400.228540654414
5358,5406.81657465914
5359,5293.704112459112
5360,5337.000058546158
5361,5295.714963348936
5362,5142.422012759186
5363,5431.013259187149
5364,5371.111135133439
5365,5366.924406722275
5366,5356.395215717085
5367,5269.98546179896
5368,5328.962060643939
5369,5271.583541658826
5370,5164.597320241691
5371,5370.660660602448
5372,5317.113027988956
5373,5407.020354829417
5374,5270.228866600237
5375,5256.723270516536
5376,5330.40453286229
5377,5197.4441604931235
5378,5439.66017189804
5379,5477.6567429166535
5380,5343.220546976617
5381,5335.516922638064
5382,5310.057235406672
5383,5355.978597602805
5384,5304.628110628193
5385,5108.579127902515
5386,5441.083109890632
5387,5362.2348756593865
5388,5407.638558155259
5389,5320.664001502564
5390,5324.697525120454
5391,5372.233113026419
5392,5214.524093425641
5393,5255.310131764578
5394,5484.999058476599
5395,5345.782408380111
5396,5331.397860282251
5397,5252.760269415354
5398,5358.2806543064935
5399,5296.999434808132
5400,5087.283314499847
5401,5527.271830001897
5402,5326.647122734967
5403,5333.706034231406
5404,5239.896776372226
5405,5333.330767409983
5406,5327.506182255277
5407,5159.240460765555
5408,5355.332985007486
5409,5333.891892795335
5410,5349.694176678411
5411,5346.147826384364
5412,5284.068225902826
5413,5290.927847464009
5414,5274.422158769505
5415,5142.86412116903
5416,5326.87138709082
5417,5431.747376564419
5418,5282.585242922857
5419,5328.311466987663
5420,5304.612726021387
5421,5261.762512658631
5422,5121.310289097614
5423,5457.438051775199
5424,5355.501547905631
5425,5348.408302165117
5426,5218.032239144467
5427,5377.777507267037
5428,5327.8239246188905
5429,5116.775057643054
5430,5265.251140754326
5431,5391.360630134938
5432,5315.271314784855
5433,5246.6638020574155
5434,5234.328433287383
5435,5317.528049826269
5436,5209.306976695351
5437,5084.83962360515
5438,5564.14718539335
5439,5325.865507711469
5440,5313.573768896424
5441,5263.221501143521
5442,5291.079971743779
5443,5278.865439542766
5444,5084.818408451104
5445,5530.491956385497
5446,5314.6106818984035
5447,5339.628027667488
5448,5273.932935305902
5449,5327.942878089191
5450,5307.972292794114
5451,5076.185222438837
5452,5509.978025154063
5453,5308.306603334158
5454,5333.4982947507615
5455,5241.511644876774
5456,5322.933569936194
5457,5320.961142772791
5458,5071.42166140461
5459,5515.495864998962
5460,5310.016466668251
5461,5336.986920530162
5462,5174.525629370456
5463,5377.771825980799
5464,5220.427698098314
5465,5081.142700786213
5466,5553.935586530537
5467,5269.634216886982
5468,5264.863012656353
5469,5216.159513925421
5470,5354.0470748029675
5471,5309.478659184513
5472,5166.200448137588
5473,5507.730016600856
5474,5317.583776253891
5475,5334.971116679541
5476,5245.07673659707
5477,5392.036558479233
5478,5238.616776720055
5479,5221.864089447464
5480,5435.416031789307
5481,5327.861004848788
5482,5343.627486832316
5483,5267.41566153503
5484,5248.126571467623
5485,5294.266005254785
5486,5443.057507720445
5487,5324.125743014989
5488,5312.45913338839
5489,5272.3173850170715
5490,5397.144968615749
5491,5142.75783282549
5492,5461.267596473295
5493,5405.286770830448
5494,5353.607459782359
5495,5276.365552468929
5496,5345.322893991023
5497,5378.586933922636
5498,5080.978643626181
5499,5484.861640472951
5500,5353.46099759002
5501,5357.552525170028
5502,5217.601297731705
5503,5343.365930720471
5504,5337.220541203271
5505,5119.155592990763
5506,5333.911592350738
5507,5298.894652070898
5508,5253.74009589505
5509,5304.958734853177
5510,5378.58621568076
5511,5091.564015381817
5512,5532.142112324352
5513,5354.446616178285
5514,5284.411382537022
5515,5255.098166834931
5516,5366.027173796696
5517,5240.019698483869
5518,5252.17933039471
5519,5518.7965819161145
5520,5322.986706337746
5521,5248.667029755038
5522,5279.29376417836
5523,5429.962405012944
5524,5094.096291945418
5525,5516.925977645527
5526,5404.759731276907
5527,5321.928026006265
5528,5237.58699669476
5529,5341.99052023122
5530,5279.707027891054
5531,5278.808102902617
5532,5463.019961903565
5533,5344.329146561033
5534,5250.283865438004
5535,5249.360944391219
5536,5427.118224015573
5537,5138.770835551673
5538,5516.2776605970175
5539,5371.758898959887
5540,5325.522794551692
5541,5238.787644347969
5542,5390.924716959991
5543,5341.893116859957
5544,5270.553012090532
5545,5472.691053853564
5546,5302.493680833517
5547,5272.590304646305
5548,5317.7035695337245
5549,5186.531735635135
5550,5317.240651375473
5551,5446.800765696504
5552,5353.362544372361
5553,5278.458727444896
5554,5292.8853458546855
5555,5388.742874030377
5556,5121.938069021571
5557,5456.580243145259
5558,5383.089518820028
5559,5305.04317685148
5560,5214.050314635995
5561,5317.7755362359685
5562,5348.833711561154
5563,5145.668602807349
5564,5442.393288120892
5565,5318.217349957536
5566,5320.07536623891
5567,5234.839573276495
5568,5318.957536709237
5569,5232.5391947402
5570,5180.661203266443
5571,5433.009520522304
5572,5288.4283521679645
5573,5294.501945597618
5574,5215.757907144946
5575,5365.379700936438
5576,5242.591026169389
5577,5229.969091027834
5578,5376.541184572862
5579,5264.074463909151
5580,5303.64517898557
5581,5227.214846677936
5582,5345.974691853115
5583,5254.16548716218
5584,5184.584466002136
5585,5432.548631113694
5586,5294.112471366075
5587,5298.426935726488
5588,5208.521193869416
5589,5361.327522081909
5590,5251.094658324583
5591,5204.461205895547
5592,5412.114495164262
5593,5273.983432079076
5594,5324.537966381821
5595,5199.235423112408
5596,5308.905274599102
5597,5302.9193357593185
5598,5135.27851910094
5599,5446.230788922843
5600,5229.86844301777
5601,5315.559428203845
5602,5202.4359183295255
5603,5412.105065027844
5604,5286.143715900898
5605,5169.0006973238305
5606,5521.710899023162
5607,5319.407760401723
5608,5349.9554902071095
5609,5299.311493649897
5610,5317.744374277948
5611,5369.226682026815
5612,5433.566519861802
5613,5491.929948402247
5614,5326.455131927194
5615,5385.945011523539
5616,5257.421866958391
5617,5383.396260528418
5618,5379.140107979898
5619,5181.5499377349015
5620,5372.45030734428
5621,5475.801035515173
5622,5424.789976028895
5623,5429.360356648172
5624,5425.843230248003
5625,5241.630985602472
5626,5303.723473073222
5627,5222.140887913427
5628,5369.770482052975
5629,5285.587606168413
5630,5417.371406834312
5631,5190.632010172244
5632,5288.494411356758
5633,5127.377974104313
5634,5358.58922327967
5635,5409.167764089646
5636,5376.35952645289
5637,5291.391917188974
5638,5228.134721370716
5639,5387.833460318415
5640,5138.847306164876
5641,5361.912210602386
5642,5324.974006122862
5643,5327.349493062736
5644,5177.701694839299
5645,5277.2137578535485
5646,5354.672302696846
5647,5165.903578794501
5648,5390.9829981284665
5649,5298.002619599883
5650,5266.027262411349
5651,5211.945218176378
5652,5353.221095907343
5653,5234.731383313672
5654,5230.030385638307
5655,5335.196272778014
5656,5298.283769289968
5657,5216.278237796306
5658,5216.76807150032
5659,5356.033427571701
5660,5162.749172725546
5661,5280.622873185877
5662,5302.518535423669
5663,5306.748542306097
5664,5238.583603973518
5665,5223.96009154974
5666,5374.098347824601
5667,5162.471281054706
5668,5324.8582369886535
5669,5288.662668445504
5670,5336.409255475112
5671,5212.09907758926
5672,5263.820711859843
5673,5355.719493229603
5674,5139.143184300153
5675,5388.04958310194
5676,5317.348333221108
5677,5179.249576602389
5678,5256.719139662006
5679,5358.215063004867
5680,5154.261776470615
5681,5342.352430158499
5682,5283.460083797672
5683,5341.503269383364
5684,5199.011457407127
5685,5259.796605080435
5686,5347.530604485511
5687,5131.916402698418
5688,5333.802797995721
5689,5291.052982964803
5690,5334.81278170224
5691,5249.124404043965
5692,5260.360494292318
5693,5346.884087904017
5694,5100.127892686041
5695,5363.766308330176
5696,5360.7992758273485
5697,5357.529952140112
5698,5188.432722761816
5699,5315.324467981231
5700,5179.460048207845
5701,5259.807985571673
5702,5363.066447466671
5703,5341.698711739842
5704,5342.272366036785
5705,5219.372008118345
5706,5397.191009814629
5707,5262.877730883196
5708,5186.084977822689
5709,5475.428419056535
5710,5276.22374110392
5711,5365.155196254084
5712,5233.728276385092
5713,5333.212392506302
5714,5301.88290394194
5715,5132.5815759382185
5716,5368.2893807822375
5717,5402.133226805458
5718,5366.78588989351
5719,5317.795559565905
5720,5274.051329100442
5721,5362.753323878122
5722,5190.210724742239
5723,5238.7365528869
5724,5414.72504676577
5725,5307.744450102515
5726,5348.694490766467
5727,5217.408876031145
5728,5301.333440097262
5729,5269.509780452242
5730,5098.664864826824
